
90,000000
90,000000
37,906977
73,461538
79,833333
43,809524
80,760000
94,285714
83,776119
67,142857
0,000000
83,684211
78,351852
90,000000
35,625000
58,547619
74,279070
90,000000
30,731707
55,279070
83,576923
76,521739
90,000000
58,000000
50,000000
81,272727
69,545455
90,000000
47,961165
53,728814
72,285714
91,111111
78,636364
37,674419
90,192308
87,460317
77,500000
72,362205
90,000000
43,207207
88,205128
85,645161
67,352941
0,000000
90,000000
90,000000
82,258065
80,434783
90,000000
60,136986
40,689655
4,042553
90,000000
71,112500
83,333333
79,050000
90,000000
90,000000
74,583333
90,000000
78,312500
87,307692
90,000000
81,687500
78,095238
80,000000
86,000000
98,000000
90,000000
90,000000
49,538462
70,555556
23,333333
86,923077
80,237113
73,281250
90,000000
41,585714
80,073171
56,416185
89,677419
90,000000
40,333333
65,625000
90,000000
32,536765
87,333333
76,800000
85,714286
84,000000
90,000000
30,000000
80,000000
90,000000
70,000000
57,291667
80,588235
81,820513
80,952381
61,000000
90,000000
40,000000
90,000000
84,000000
90,000000
88,160000
60,000000
90,000000
51,071429
90,000000
81,666667
90,000000
90,000000
98,043478
30,000000
67,250000
70,909091
76,666667
78,333333
90,555556
90,000000
90,000000
21,819149
90,000000
85,000000
50,000000
69,794872
88,750000
72,200000
70,000000
83,333333
87,675676
75,000000
92,000000
86,470588
47,000000
64,375000
49,037657
54,574899
59,576923
70,000000
56,646154
90,000000
70,215054
69,696970
90,000000
45,909091
75,495238
90,627451
60,423529
53,750000
62,538071
91,600000
74,193548
88,260870
93,333333
80,384615
55,638298
71,951220
90,000000
90,243902
90,000000
67,000000
90,000000
63,829787
90,000000
32,500000
93,269231
90,000000
51,655172
90,000000
90,090909
90,000000
15,697436
75,000000
55,172414
88,385321
22,343750
90,000000
77,142857
88,125000
30,000000
82,716312
84,000000
61,279412
84,545455
68,461538
37,692308
83,684211
96,666667
90,000000
89,000000
71,111111
90,338983
90,000000
90,000000
90,000000
90,000000
74,054054
76,210526
61,604396
83,333333
69,230769
21,718346
80,613003
53,295918
90,000000
94,848485
93,809524
75,000000
90,000000
31,479167
40,000000
88,461538
75,352941
63,125000
62,727273
68,823529
90,000000
90,555556
90,000000
89,743590
55,420213
88,750000
69,176678
97,272727
90,000000
79,821138
85,438596
62,904110
90,000000
96,666667
86,666667
89,437500
84,137441
72,000000
46,463576
67,097561
90,000000
87,333333
56,865672
69,354839
75,432203
46,651786
27,222222
90,000000
85,116279
16,602564
72,000000
90,000000
59,166667
62,820513
60,000000
90,000000
97,777778
60,311828
90,000000
78,000000
90,000000
90,000000
65,183544
84,666667
28,235294
60,000000
90,000000
91,375000
85,526316
48,964286
80,000000
89,722222
59,189189
90,714286
90,000000
80,000000
90,000000
90,000000
90,175439
98,571429
33,333333
57,846154
91,000000
48,762500
62,056075
81,071429
87,653846
81,670000
94,802885
72,000000
70,695187
30,000000
72,571429
90,000000
66,228070
90,000000
90,000000
90,000000
90,000000
42,750000
90,000000
20,787234
55,081967
90,000000
63,500000
90,000000
80,000000
78,888889
61,942029
45,000000
90,000000
90,000000
90,000000
90,000000
82,500000
90,000000
7,350515
60,000000
88,888889
88,518519
90,000000
82,000000
92,682927
80,754717
78,571429
73,109890
67,500000
90,000000
79,411765
90,000000
91,000000
90,000000
32,393939
89,166667
84,090909
70,000000
31,906250
95,000000
96,666667
70,000000
92,592593
90,000000
90,000000
13,409091
70,000000
90,000000
66,500000
90,000000
90,000000
29,954751
90,000000
59,056604
26,956522
88,987342
49,088235
82,631579
90,000000
58,208333
85,000000
90,000000
48,666667
90,000000
82,500000
90,000000
98,571429
74,722222
96,250000
18,127341
91,556522
90,000000
83,333333
45,846154
90,000000
90,000000
90,000000
76,000000
49,285714
61,488889
74,545455
84,852941
90,000000
82,500000
94,347826
73,806122
90,000000
82,777778
89,333333
35,000000
60,000000
76,666667
58,675676
60,769231
90,000000
65,714286
24,343750
64,694915
38,076923
90,000000
90,000000
63,330935
88,163265
80,364583
13,750000
95,000000
70,731707
77,500000
24,794872
85,555556
90,000000
92,500000
36,171875
55,000000
70,000000
86,923077
90,000000
69,163934
53,023310
55,407051
58,928571
59,775000
83,705882
93,783784
89,042553
89,852941
92,692308
90,000000
46,250000
76,638889
90,000000
29,695238
85,590909
90,000000
90,000000
76,666667
79,142857
70,000000
38,630137
90,000000
89,016393
79,000000
58,620690
52,444444
90,000000
75,000000
36,666667
62,900000
78,000000
57,884615
59,268293
50,000000
57,500000
59,302326
70,000000
90,000000
30,000000
83,466667
90,000000
44,096220
43,500000
89,166667
50,000000
47,142857
85,000000
80,166667
63,846154
90,000000
59,216049
90,000000
63,333333
76,428571
85,000000
29,863492
66,333333
62,175926
47,021277
38,545455
72,000000
64,161905
5,315789
42,333333
33,653846
73,500000
28,571429
55,555556
90,000000
86,296296
42,000000
90,000000
90,000000
92,000000
90,000000
90,000000
86,222222
78,714286
85,348837
90,000000
91,000000
33,862069
75,461538
90,000000
67,200000
80,000000
87,021277
90,000000
90,000000
92,173913
90,769231
31,153846
90,000000
88,879310
91,720000
83,235294
90,000000
75,294118
98,269231
90,000000
93,370968
70,000000
98,591549
86,857143
88,267898
16,857143
85,625000
28,928571
66,428571
81,612903
90,000000
60,000000
74,444444
52,857143
85,862069
90,000000
23,341463
80,000000
83,750000
90,000000
46,304348
75,333333
33,037975
63,000000
80,636364
69,664336
50,000000
90,000000
63,333333
90,000000
70,000000
90,000000
87,352941
9,890591
59,680000
90,000000
90,000000
95,000000
29,114458
72,500000
86,230769
90,000000
69,459459
90,000000
36,533333
61,028090
41,212560
73,529412
57,261905
90,000000
90,000000
53,637584
70,000000
59,526316
88,000000
90,000000
90,000000
56,000000
49,197531
90,000000
77,321429
94,545455
74,687500
50,512821
90,000000
86,157895
38,320000
74,848485
49,321739
90,000000
78,750000
90,000000
76,666667
74,159420
90,000000
90,000000
39,257143
90,000000
78,484848
90,000000
84,347826
26,466165
82,384106
90,000000
63,157895
86,551724
0,000000
90,000000
90,000000
85,555556
55,145068
80,000000
52,521739
73,518519
81,970149
42,647059
81,518519
44,074074
75,454545
90,000000
85,309524
12,345679
90,000000
77,575758
90,000000
78,371179
62,741667
47,500000
90,000000
75,294118
90,000000
68,333333
20,944882
94,946565
92,500000
90,000000
61,052632
90,000000
78,275862
78,600000
55,702381
90,000000
0,000000
84,230769
90,000000
75,238095
87,750000
90,000000
73,333333
90,000000
87,488372
73,948052
57,794118
67,129630
92,000000
90,000000
83,947368
56,374269
66,000000
90,125000
69,285714
90,000000
90,000000
90,000000
38,762887
44,222222
90,000000
89,347826
73,076923
95,000000
67,796610
63,333333
91,052632
90,000000
90,000000
62,617068
70,000000
90,000000
90,000000
22,457143
65,957447
85,294118
66,504323
64,017241
90,000000
51,318681
84,571429
90,000000
90,000000
72,648649
98,157895
90,000000
4,615385
79,685185
95,151515
0,000000
85,000000
48,484375
72,819277
90,000000
90,000000
90,000000
58,073864
90,000000
82,727273
95,483871
43,459302
86,608696
80,500000
39,345794
98,571429
50,337838
90,000000
11,462185
70,000000
90,000000
94,250000
85,322222
90,000000
77,575758
76,138249
90,000000
96,666667
35,000000
70,000000
91,250000
69,354839
20,400000
93,055556
90,000000
88,571429
90,000000
90,000000
79,642857
89,444444
79,090909
77,000000
70,000000
89,176471
75,471698
90,000000
81,045455
61,333333
59,444444
82,790323
50,000000
90,000000
80,333333
90,000000
90,618557
70,000000
75,156250
90,000000
67,571429
90,000000
90,000000
90,000000
90,000000
52,857143
90,833333
74,500000
80,000000
93,239130
70,000000
14,849515
57,208333
68,993289
63,824742
90,000000
70,000000
34,771739
90,000000
87,777778
90,529412
92,825397
93,181818
57,272727
92,745098
83,596273
67,208333
90,000000
46,923077
82,225490
82,396226
90,000000
90,000000
88,833333
51,041667
86,173469
90,000000
74,166667
90,000000
90,000000
46,839080
75,000000
49,259259
71,538462
32,540984
78,780488
90,000000
84,266667
79,285714
90,000000
88,571429
83,888889
65,338346
90,000000
82,206897
90,000000
3,312883
89,375000
92,857143
58,000000
54,197531
90,000000
16,394270
46,744186
90,000000
84,357143
63,333333
46,410256
47,500000
73,181818
97,500000
17,701149
68,878924
90,000000
80,000000
64,465753
90,000000
64,878049
81,333333
50,000000
77,692308
55,061728
65,918367
90,000000
75,333333
90,000000
87,153846
70,000000
76,652632
19,600000
90,000000
86,000000
30,924370
90,000000
90,000000
70,000000
90,000000
60,000000
90,000000
20,000000
90,000000
90,000000
78,571429
90,000000
75,000000
85,625000
25,898396
91,056604
70,000000
98,000000
25,888350
90,000000
54,285714
90,000000
90,000000
90,000000
88,461538
81,428571
80,000000
90,000000
87,500000
94,505929
96,333333
90,000000
82,571429
77,722222
50,000000
88,666667
88,584158
36,000000
100,000000
93,333333
76,085366
92,857143
93,829787
24,545455
85,000000
80,000000
83,793103
40,588235
14,437086
77,058824
90,000000
53,191489
90,000000
50,000000
74,000000
72,222222
70,327869
56,315789
90,000000
67,142857
81,387097
90,000000
90,000000
49,268293
90,000000
57,974359
35,000000
90,000000
45,895522
90,000000
90,254902
65,401460
95,507937
86,300000
92,568182
43,125000
57,803922
45,252525
82,708333
90,000000
64,954802
44,285714
66,170213
14,306122
90,000000
90,000000
90,000000
94,444444
90,000000
90,000000
68,124294
90,000000
84,271845
69,527778
87,000000
50,000000
86,190476
76,932203
62,051282
90,000000
90,000000
64,358974
42,631579
45,272727
70,000000
90,000000
92,519231
90,000000
75,619048
76,363636
70,000000
53,529412
90,000000
30,000000
66,247475
90,000000
64,018182
80,000000
90,000000
40,531646
57,227723
90,000000
4,477612
90,000000
97,500000
72,666667
50,000000
62,250000
83,333333
61,933333
91,250000
88,181818
87,142857
95,000000
74,038462
36,181818
89,463087
61,666667
90,000000
90,000000
45,833333
70,000000
73,441558
11,568862
77,272727
90,000000
56,553672
79,117647
90,000000
90,000000
96,666667
88,170732
90,000000
90,000000
90,000000
65,525424
93,742424
90,000000
81,176471
95,000000
90,000000
69,166667
90,000000
90,000000
90,000000
53,292683
88,260870
58,064516
29,979866
62,333333
83,618677
71,290323
97,037037
90,000000
72,500000
65,349206
89,575000
85,128205
74,525862
90,000000
90,000000
66,666667
90,000000
68,080645
83,181818
90,000000
70,000000
41,500000
26,271186
53,181818
74,117647
55,532609
90,000000
90,000000
88,481013
90,000000
67,058824
61,220183
90,000000
100,000000
90,000000
44,855670
48,534884
70,000000
18,000000
50,769231
50,000000
90,000000
89,111111
79,166667
72,500000
51,111111
66,440678
88,786885
83,958333
83,333333
16,062500
78,064516
90,000000
90,000000
80,000000
81,111111
11,483376
95,000000
86,923077
66,400000
83,684211
72,000000
76,666667
90,000000
46,000000
60,210256
70,000000
19,452055
90,000000
69,166667
90,000000
91,000000
90,000000
90,000000
90,775510
76,550000
39,259259
90,000000
90,000000
95,853659
73,550000
90,000000
72,857143
90,000000
49,486301
8,270089
90,000000
90,000000
25,013072
95,000000
41,044776
72,981132
31,368078
90,000000
90,000000
48,571429
44,672794
35,111111
64,437500
95,235294
90,000000
71,049383
80,927419
90,526316
72,244898
90,000000
23,269161
90,000000
84,738636
94,455285
58,216981
79,806452
16,666667
78,888889
65,555556
43,451613
87,142857
69,071856
30,000000
70,800000
90,000000
71,120000
30,532860
83,583333
62,075472
90,000000
95,000000
74,444444
74,079365
35,882353
90,000000
96,200000
5,864486
94,354839
7,894958
83,333333
53,500000
90,000000
80,000000
96,511628
83,333333
75,280702
90,000000
60,967742
38,021863
45,310345
90,000000
83,400000
90,000000
88,405797
94,285714
90,000000
40,634921
88,000000
88,333333
85,142857
59,375000
90,000000
90,000000
86,000000
56,829268
85,388060
90,000000
61,442810
90,000000
0,000000
90,000000
90,000000
85,873016
86,384181
90,000000
76,681818
74,000000
90,000000
52,000000
90,000000
90,000000
90,000000
86,000000
38,648649
78,928571
64,439716
90,000000
79,615385
86,842105
46,243902
86,083333
50,461538
77,407407
90,487805
91,494505
99,583333
91,750000
90,000000
90,000000
90,156250
59,027027
86,288462
77,727273
87,894737
31,560606
90,000000
90,000000
90,000000
81,388889
41,941176
22,831858
62,638889
80,000000
90,000000
70,000000
76,000000
74,851852
64,324324
73,636364
90,000000
89,531250
27,777778
53,437500
76,666667
70,000000
90,000000
90,000000
90,000000
79,696970
90,000000
91,034483
53,444444
68,661290
89,310345
88,000000
90,000000
93,194444
38,589744
87,000000
89,166667
61,428571
90,000000
90,000000
90,000000
70,000000
88,823529
60,588235
43,594771
86,723684
91,916667
67,272727
57,500000
40,000000
80,280488
95,000000
2,863071
70,000000
90,000000
91,093750
90,000000
74,615385
85,423729
80,833333
12,326389
13,975904
90,000000
73,333333
90,000000
35,319149
86,869565
90,000000
71,363636
85,555556
83,333333
90,000000
22,500000
52,895082
70,016667
84,800000
45,510204
52,407407
62,000000
84,716981
68,000000
88,709677
89,000000
91,115385
62,423729
85,833333
85,000000
80,246377
10,936842
96,129032
76,937500
90,000000
90,000000
90,000000
16,274510
93,200000
79,696970
98,571429
89,661017
10,326733
36,666667
90,000000
90,000000
29,468085
71,704762
90,000000
79,326531
90,000000
94,703704
90,000000
94,000000
81,451613
46,255034
90,000000
90,000000
90,000000
83,333333
70,000000
64,737226
61,675000
90,000000
90,000000
78,000000
90,000000
90,000000
87,600000
53,956522
60,810811
69,761905
76,250000
62,727273
91,461538
90,000000
57,717913
53,461538
91,000000
90,000000
90,000000
96,666667
90,000000
100,000000
70,000000
82,857143
76,408046
94,400000
90,000000
38,000000
54,514822
95,000000
90,000000
48,942568
90,000000
90,000000
77,333333
73,023256
80,000000
90,000000
90,000000
95,555556
95,000000
99,533333
90,000000
29,032258
90,000000
67,142857
48,923077
88,554217
38,461538
90,000000
30,000000
92,766667
82,454545
87,435897
90,000000
85,000000
80,000000
44,358974
90,000000
60,142857
70,000000
90,000000
90,947368
94,897959
96,333333
97,130435
90,000000
90,366667
90,000000
70,000000
81,000000
79,000000
95,833333
10,370629
90,000000
77,333333
90,000000
90,000000
69,677419
22,521739
47,346939
37,307692
86,363636
61,153846
93,441860
70,000000
77,835821
48,000000
75,500000
70,000000
90,000000
38,571429
63,333333
75,000000
96,894737
90,000000
76,666667
90,000000
71,696970
27,500000
87,142857
90,000000
75,000000
89,250000
90,000000
90,000000
90,000000
94,634615
90,000000
90,000000
50,000000
84,285714
74,634146
90,000000
61,052632
90,000000
17,108434
74,285714
54,444444
80,413793
80,295775
95,000000
90,000000
36,986301
69,636364
46,666667
76,575758
45,609756
74,790419
83,782609
70,576923
90,000000
83,333333
87,605634
80,000000
42,592593
84,958333
90,000000
86,000000
33,369565
64,285714
66,000000
66,666667
64,666667
90,000000
46,923077
90,000000
90,000000
60,000000
90,000000
90,000000
55,092402
90,000000
84,272059
87,562500
63,674699
90,000000
22,574627
33,753521
80,000000
92,564103
86,666667
78,146341
51,304348
90,000000
60,909091
90,000000
95,000000
90,750000
90,000000
90,000000
38,320225
90,000000
87,500000
23,752294
90,000000
90,000000
91,111111
90,000000
90,000000
16,363636
52,880000
25,000000
62,619048
97,500000
90,000000
18,326733
60,000000
42,482759
89,166667
90,000000
82,500000
41,653747
84,444444
86,000000
79,722222
35,200000
43,560000
85,000000
91,428571
90,000000
100,000000
71,000000
90,000000
54,285714
63,714286
80,000000
90,000000
51,140351
56,206897
73,636364
90,000000
42,285714
67,893701
90,000000
90,000000
97,506410
90,000000
90,000000
30,000000
89,230769
69,142857
61,212121
48,089947
86,316667
90,000000
90,000000
54,380952
96,071429
53,772727
0,000000
77,916667
69,218750
84,545455
53,673469
20,535714
72,727273
90,000000
90,000000
97,428571
31,105263
94,845588
83,333333
90,000000
97,200000
85,897959
67,777778
90,000000
90,000000
90,000000
76,666667
91,612903
50,000000
77,187500
19,487179
79,166667
90,000000
49,720833
90,000000
57,636364
91,666667
90,000000
90,000000
75,000000
62,500000
79,122807
90,759259
80,000000
70,000000
90,000000
90,548387
86,000000
92,000000
63,516484
7,572289
50,827815
90,000000
89,024390
71,818182
90,000000
28,376068
80,000000
83,529412
70,820408
90,000000
90,000000
90,000000
92,857143
76,575342
28,481013
82,727273
90,000000
91,000000
65,555556
70,000000
73,666667
70,000000
90,000000
66,201550
90,000000
86,363636
85,522388
82,500000
90,000000
90,000000
94,193548
70,000000
36,568627
90,000000
79,677419
87,777778
85,000000
51,748619
45,769231
95,666667
75,000000
93,623656
61,756757
0,000000
88,000000
89,400000
90,000000
96,714286
90,000000
46,946779
10,076336
90,000000
90,000000
88,461538
86,545455
80,000000
90,000000
58,559140
50,993377
75,000000
96,400000
96,428571
85,555556
91,379310
77,430769
90,000000
38,181818
17,232704
89,444444
97,887324
90,000000
90,000000
90,000000
78,387097
72,000000
90,000000
83,500000
90,000000
36,426357
66,666667
54,000000
90,000000
70,000000
90,000000
86,470588
89,600000
89,565217
90,000000
90,000000
90,000000
62,972973
70,107143
90,000000
35,000000
87,750000
90,000000
87,777778
96,666667
86,181818
62,156863
89,391304
80,000000
96,666667
90,000000
17,763441
90,000000
36,507937
90,000000
87,333333
90,156250
90,000000
90,000000
96,000000
80,909091
93,333333
82,400000
90,000000
82,941667
85,555556
85,000000
82,560000
20,621622
90,000000
90,000000
70,000000
90,000000
67,333333
17,114983
64,411765
89,523810
90,000000
86,666667
75,227642
71,276596
78,000000
90,769231
50,000000
90,000000
14,028436
88,536585
90,000000
90,000000
90,000000
99,333333
75,838710
90,000000
16,891892
90,000000
90,000000
39,166667
90,000000
90,000000
70,000000
29,464286
90,000000
64,146341
90,000000
31,686747
94,714286
64,222222
34,388889
90,000000
78,750000
66,200000
86,326531
72,844444
67,297297
78,791667
83,333333
90,000000
88,000000
98,974359
66,607143
47,632576
71,153846
89,644068
69,583333
90,000000
86,956522
42,352941
76,000000
90,000000
26,480349
95,000000
90,000000
71,171091
90,000000
87,187500
90,000000
54,692308
87,746479
92,058824
83,218391
31,021053
90,000000
79,851485
90,000000
90,000000
90,000000
90,000000
90,000000
85,000000
90,000000
61,631579
90,000000
52,857143
90,000000
94,181818
90,000000
90,000000
35,238095
82,000000
19,865772
93,000000
92,071429
90,000000
41,923077
83,684211
74,330709
90,000000
90,000000
90,000000
39,131944
80,000000
90,000000
89,827586
90,000000
88,838710
35,000000
83,933333
90,000000
75,000000
68,523810
33,684685
85,177305
83,846154
94,000000
75,414286
87,826087
90,000000
90,000000
90,000000
72,500000
90,000000
41,205479
63,142857
90,000000
90,000000
14,620000
75,714286
55,492958
78,000000
70,000000
100,000000
84,509804
90,000000
90,000000
90,000000
80,000000
79,090909
86,666667
79,545455
90,000000
49,186047
74,210526
38,614583
90,000000
33,093333
90,000000
89,200000
62,417582
47,000000
87,179487
50,000000
87,777778
90,000000
75,155556
0,000000
81,849057
88,750000
11,036585
90,000000
74,054054
90,000000
96,227273
87,500000
62,666667
90,000000
90,000000
88,883721
9,230769
90,000000
90,000000
83,305556
96,500000
90,000000
60,319527
30,387597
75,000000
57,996078
53,500000
90,000000
88,400000
78,670213
90,000000
90,000000
74,487179
90,000000
0,000000
70,000000
98,000000
90,000000
53,558952
63,548387
90,263158
49,090909
78,000000
84,370370
80,000000
84,444444
96,375000
90,000000
87,096774
90,000000
80,000000
63,351351
90,000000
90,000000
70,000000
90,000000
90,000000
17,945205
12,500000
34,347826
90,000000
81,818182
90,000000
74,846154
96,666667
90,000000
90,000000
42,800000
50,000000
90,000000
90,000000
20,318812
70,000000
58,292683
69,833333
84,464912
86,842105
92,727273
31,034483
41,635514
82,558140
88,857143
90,000000
86,923077
50,000000
85,000000
27,233979
7,280769
90,000000
90,000000
86,000000
90,000000
90,000000
39,242915
62,620000
6,000000
70,000000
86,896552
90,000000
7,815647
90,000000
83,206612
80,000000
53,979592
85,925926
90,000000
90,000000
84,705882
45,000000
50,000000
70,714286
0,000000
55,454545
85,000000
75,500000
91,752336
94,230769
54,297872
90,000000
90,000000
87,142857
95,588235
34,244898
84,444444
90,000000
54,090909
53,750000
90,000000
95,000000
55,687500
90,000000
50,000000
72,580645
83,566667
92,560000
31,111111
29,444444
97,500000
87,157895
53,333333
50,389610
49,497409
0,580645
50,000000
86,666667
92,066667
41,466667
12,272727
75,346667
85,500000
90,000000
14,444444
80,000000
90,000000
90,000000
85,312500
90,000000
88,260870
90,000000
90,000000
9,177435
85,585366
87,906977
90,000000
45,000000
78,333333
91,666667
63,273810
52,465753
60,000000
90,000000
96,666667
90,000000
90,000000
89,821429
90,000000
54,761905
94,612245
27,142857
83,103448
70,000000
80,000000
83,666667
90,000000
75,295455
46,842105
88,666667
90,000000
41,666667
52,686567
90,000000
90,769231
82,500000
60,295455
51,562500
67,777778
88,802326
66,000000
92,467532
93,500000
89,736842
41,547619
63,372093
90,000000
92,222222
90,000000
61,500000
70,000000
89,848485
54,893617
90,000000
55,845679
69,450000
90,000000
90,000000
90,508475
90,000000
60,833333
82,647059
91,086957
86,666667
76,941176
70,000000
90,000000
88,823529
79,228261
98,857143
70,769231
88,709677
73,380282
93,914894
0,000000
86,666667
74,732143
90,000000
34,761905
22,436975
97,555556
90,000000
89,312500
92,380952
87,246377
90,000000
95,000000
86,000000
61,250000
95,789474
89,301887
56,250000
57,500000
14,532374
90,000000
25,000000
90,000000
90,000000
49,707317
90,000000
50,000000
90,000000
73,555556
94,689655
47,777778
81,781250
90,000000
86,923077
48,070175
41,084270
90,000000
27,567568
93,769231
76,818182
76,666667
62,111111
43,152778
90,000000
97,500000
51,851852
99,230769
72,066667
74,769231
92,307692
82,000000
31,111111
74,107143
86,952381
95,151515
90,000000
72,857143
80,000000
40,244898
49,160766
98,000000
90,000000
90,000000
88,034483
73,076923
90,000000
90,000000
90,000000
75,958333
90,000000
90,000000
34,681648
23,590062
72,962963
55,507246
79,090909
78,497110
90,000000
7,655085
90,000000
70,926471
13,803030
28,620690
90,000000
73,690476
55,000000
79,375000
90,000000
90,606061
98,000000
61,826087
91,666667
31,714286
90,000000
81,818182
87,234043
73,724638
40,329670
50,280702
88,857143
65,714286
48,554217
21,508380
68,714286
90,424242
90,000000
81,000000
19,510638
6,287129
41,086957
49,291304
72,256410
91,923077
90,000000
90,000000
77,083333
97,222222
90,000000
48,211921
40,000000
50,204082
90,000000
3,270370
80,000000
62,021277
72,857143
39,288026
90,000000
90,000000
29,705882
81,666667
82,121212
63,011450
90,000000
90,000000
92,962963
69,855072
90,000000
82,750000
90,000000
92,666667
89,285714
79,142857
90,000000
97,868852
61,285714
64,533333
90,000000
11,428571
98,333333
31,563636
90,000000
71,111111
90,000000
90,000000
92,727273
97,618321
92,166667
56,700000
90,000000
19,714286
71,941176
84,062500
92,500000
90,000000
91,571429
80,000000
61,515152
43,725490
90,000000
81,428571
76,428571
76,666667
86,136364
90,000000
81,860465
90,000000
36,666667
82,941176
69,812500
86,101695
80,666667
87,979798
95,000000
85,714286
90,000000
63,121951
90,000000
90,000000
90,000000
90,000000
41,666667
80,588235
33,624113
60,527778
19,487179
90,000000
87,000000
20,901639
76,000000
64,038462
90,000000
32,814070
12,037037
80,481707
90,000000
85,833333
25,327586
83,333333
84,210526
90,000000
85,543478
92,000000
57,234043
90,000000
46,000000
87,777778
90,000000
89,230769
37,285714
90,000000
90,000000
78,483365
93,333333
74,010870
90,000000
90,000000
35,600000
87,000000
90,000000
99,087719
90,000000
73,043478
24,722222
70,396078
90,000000
66,666667
67,142857
77,727273
90,000000
83,333333
67,745098
39,767442
87,647059
90,000000
25,517241
71,818182
70,408163
85,094340
40,000000
90,606061
89,000000
55,384615
76,250000
86,000000
89,843137
66,842105
96,000000
58,750000
90,000000
46,448916
62,647059
86,772727
41,818182
68,214286
90,000000
87,142857
90,000000
85,500000
60,909091
86,666667
90,000000
91,157895
16,358456
80,000000
77,954545
87,142857
73,137255
90,000000
43,720930
13,816456
90,000000
34,915254
65,000000
90,000000
67,418478
87,142857
90,000000
90,000000
84,571429
77,142857
44,491525
45,679012
70,000000
66,093750
96,666667
79,605714
90,000000
70,000000
68,496241
65,625000
79,550562
90,000000
74,758065
90,000000
41,864407
82,911392
88,750000
90,000000
41,212465
80,864865
12,252964
89,512195
90,000000
83,247126
90,000000
94,664865
90,000000
91,250000
50,819444
36,355353
90,884615
84,000000
90,000000
70,000000
90,000000
68,161290
26,567164
77,466667
90,689655
52,888889
23,661972
63,437500
85,808824
90,000000
90,000000
53,333333
58,173913
85,833333
90,000000
13,439716
45,000000
38,571429
97,916667
89,459459
49,220779
87,425926
38,571429
55,743363
15,882353
90,000000
54,832272
90,000000
88,181818
63,888889
81,904762
70,000000
87,619048
87,142857
